42SLE,31SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,641236.4017,-11.7143002,7.95329,0.28345757,11,SLE,1.609697271,484.854411,2009.508361,74230.80795,2365.636297
34SLE,31SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,641236.4017,-11.7143002,7.95329,0.28345757,11,SLE,0.674566581,401.7586583,3488.32344,147827.8364,7304.375254
21SLE,31SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,641236.4017,-11.7143002,7.95329,0.28345757,11,SLE,1.431171448,367.8028072,1788.49658,62220.66877,2484.154554
32SLE,31SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,641236.4017,-11.7143002,7.95329,0.28345757,11,SLE,0.720899932,213.8900275,2046.856774,70148.10299,5136.5932
24SLE,31SLE,612546.8019,-12.7334995,8.7240896,0.46344641,11,SLE,641236.4017,-11.7143002,7.95329,0.28345757,11,SLE,1.277849458,462.425225,2330.834395,89368.33336,3194.295969
33SLE,31SLE,352832.0699,-12.4265003,8.05931,0.3577404,11,SLE,641236.4017,-11.7143002,7.95329,0.28345757,11,SLE,0.72004807,427.2515803,3470.000838,147720.5905,6844.560438
13SLE,31SLE,538271.4597,-10.9485998,8.6857595,0.15503266,11,SLE,641236.4017,-11.7143002,7.95329,0.28345757,11,SLE,1.059626666,477.3419618,2773.134226,112022.3393,4195.059827
22SLE,31SLE,362084.2954,-12.8070002,9.18221,0.4919229,11,SLE,641236.4017,-11.7143002,7.95329,0.28345757,11,SLE,1.644456645,200.5146325,1008.467324,28120.45297,1595.536919
11SLE,31SLE,472521.038,-10.6969995,8.0851002,0.21122915,11,SLE,641236.4017,-11.7143002,7.95329,0.28345757,11,SLE,1.025804388,424.754484,2603.880957,102156.0743,4181.631454
41SLE,42SLE,540326.047,-13.0862999,8.3221998,0.7624943,11,SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,0.20532727,2819.004877,39324.55587,4079205.889,84915.10785
12SLE,42SLE,690510.5587,-11.2013998,7.9244599,0.25267546,11,SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,2.110314285,405.4321895,1396.60992,46675.68028,1512.244757
25SLE,42SLE,472176.2751,-11.8753004,8.6617603,0.19374123,11,SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,1.384892409,393.5367126,1911.358,69594.28375,2677.509247
23SLE,42SLE,358521.7854,-11.3449001,9.45222,0.22842549,11,SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,2.146187562,189.8808188,773.3114233,20304.42923,1080.390796
31SLE,42SLE,641236.4017,-11.7143002,7.95329,0.28345757,11,SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,1.609697271,482.3875004,1979.192687,74243.69699,2364.244572
34SLE,42SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,2.038340779,173.0751239,750.9145873,19376.65733,1116.863699
21SLE,42SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,1.378441548,470.2905423,2197.297829,84684.00621,2900.422984
32SLE,42SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,1.358465715,144.4095195,904.6217893,24170.77666,1818.517363
24SLE,42SLE,612546.8019,-12.7334995,8.7240896,0.46344641,11,SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,0.578269083,1213.207608,9049.850845,570810.949,14286.24241
33SLE,42SLE,352832.0699,-12.4265003,8.05931,0.3577404,11,SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,0.907808928,422.8319527,2828.756981,115868.0885,4951.284472
13SLE,42SLE,538271.4597,-10.9485998,8.6857595,0.15503266,11,SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,2.307548022,280.83841,983.2123798,28707.24159,1148.365889
22SLE,42SLE,362084.2954,-12.8070002,9.18221,0.4919229,11,SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,0.850152769,463.4669721,3196.725127,136765.5939,5631.697267
11SLE,42SLE,472521.038,-10.6969995,8.0851002,0.21122915,11,SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,2.573859759,218.3861409,744.0076375,19589.68742,889.8199624
41SLE,34SLE,540326.047,-13.0862999,8.3221998,0.7624943,11,SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,1.833889328,130.2185912,693.9947007,15485.79506,1141.615169
12SLE,34SLE,690510.5587,-11.2013998,7.9244599,0.25267546,11,SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,0.727998138,414.1218972,3503.305875,138310.5749,6617.565594
25SLE,34SLE,472176.2751,-11.8753004,8.6617603,0.19374123,11,SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,1.401098184,144.4040882,930.9590198,22800.07278,1729.861104
23SLE,34SLE,358521.7854,-11.3449001,9.45222,0.22842549,11,SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,2.168653277,69.75570274,377.355303,6668.657677,699.5256005
31SLE,34SLE,641236.4017,-11.7143002,7.95329,0.28345757,11,SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,0.674566581,409.4539349,3691.236306,147732.4036,7320.380978
42SLE,34SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,2.038340779,177.2922536,806.7656219,19360.78669,1119.969917
21SLE,34SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,2.10340495,116.7162859,572.2516631,11963.24484,902.410347
32SLE,34SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,0.737824224,95.77260823,1136.542658,28287.2001,3550.717679
24SLE,34SLE,612546.8019,-12.7334995,8.7240896,0.46344641,11,SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,1.84467964,149.2692111,766.4383125,17825.52773,1197.983996
33SLE,34SLE,352832.0699,-12.4265003,8.05931,0.3577404,11,SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,1.150117347,125.2573507,978.0483418,23953.28438,2144.361612
13SLE,34SLE,538271.4597,-10.9485998,8.6857595,0.15503266,11,SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,1.522106967,154.8114639,918.7774018,22571.57462,1587.21165
22SLE,34SLE,362084.2954,-12.8070002,9.18221,0.4919229,11,SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,2.258094456,67.88022814,357.8633104,6213.560905,654.0384436
11SLE,34SLE,472521.038,-10.6969995,8.0851002,0.21122915,11,SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,1.175314475,170.8257254,1217.468198,32698.04511,2365.075664
41SLE,21SLE,540326.047,-13.0862999,8.3221998,0.7624943,11,SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,1.351310843,321.2786255,1704.629388,56805.56314,2540.79346
12SLE,21SLE,690510.5587,-11.2013998,7.9244599,0.25267546,11,SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,1.689232209,343.0142708,1499.182457,48489.69528,1916.015275
25SLE,21SLE,472176.2751,-11.8753004,8.6617603,0.19374123,11,SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,0.711601476,507.6530512,4030.869292,179136.1137,7461.174198
23SLE,21SLE,358521.7854,-11.3449001,9.45222,0.22842549,11,SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,0.832790449,319.9655339,2501.426228,92856.42223,4960.057154
31SLE,21SLE,641236.4017,-11.7143002,7.95329,0.28345757,11,SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,1.431171448,369.3139848,1810.484229,62211.9859,2485.329927
42SLE,21SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,1.378441548,474.6377361,2258.381454,84657.48912,2903.503471
34SLE,21SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,2.10340495,114.9932554,547.4426043,11969.30236,900.8633024
32SLE,21SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,1.813822721,75.08592001,445.4020891,8811.396293,927.7266836
24SLE,21SLE,612546.8019,-12.7334995,8.7240896,0.46344641,11,SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,0.816909741,597.8435492,4088.911446,185397.6773,6592.706487
33SLE,21SLE,352832.0699,-12.4265003,8.05931,0.3577404,11,SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,1.278972715,208.9009509,1283.380147,37842.99166,2295.920099
13SLE,21SLE,538271.4597,-10.9485998,8.6857595,0.15503266,11,SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,1.368492399,316.0722493,1666.647655,55099.25864,2479.934147
22SLE,21SLE,362084.2954,-12.8070002,9.18221,0.4919229,11,SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,0.654185437,407.11789,3644.116915,154033.1436,7653.987946
11SLE,21SLE,472521.038,-10.6969995,8.0851002,0.21122915,11,SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,1.913352264,198.2409628,893.9335956,23678.49363,1285.906466
41SLE,32SLE,540326.047,-13.0862999,8.3221998,0.7624943,11,SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,1.154008023,116.3055602,949.7732008,21716.28977,2061.800766
12SLE,32SLE,690510.5587,-11.2013998,7.9244599,0.25267546,11,SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,1.154683136,153.4701033,1172.524608,29236.67708,2309.785403
25SLE,32SLE,472176.2751,-11.8753004,8.6617603,0.19374123,11,SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,1.227921315,94.10560387,769.193817,16230.22019,1733.591554
23SLE,32SLE,358521.7854,-11.3449001,9.45222,0.22842549,11,SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,2.161891653,40.21480766,256.2339893,3646.913398,557.5395364
31SLE,32SLE,641236.4017,-11.7143002,7.95329,0.28345757,11,SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,0.720899932,220.9374817,2254.463966,70070.74433,5155.839848
42SLE,32SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,1.358465715,149.9305007,1011.636821,24139.92983,1826.40578
34SLE,32SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,0.737824224,97.06895946,1183.004732,28274.25819,3556.229509
21SLE,32SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,1.813822721,77.24255949,484.6201429,8802.907613,930.7624571
24SLE,32SLE,612546.8019,-12.7334995,8.7240896,0.46344641,11,SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,1.30606889,119.1711086,876.4580474,19637.20201,1754.400006
33SLE,32SLE,352832.0699,-12.4265003,8.05931,0.3577404,11,SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,0.578420604,138.4668967,1883.206281,53142.20909,5768.768796
13SLE,32SLE,538271.4597,-10.9485998,8.6857595,0.15503266,11,SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,1.778981649,76.71425798,489.6207736,8913.567758,953.4097125
22SLE,32SLE,362084.2954,-12.8070002,9.18221,0.4919229,11,SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,1.763270394,49.37127367,352.5173574,5601.758446,804.7488762
11SLE,32SLE,472521.038,-10.6969995,8.0851002,0.21122915,11,SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,1.683225339,69.76592957,476.0510232,8518.399794,989.8328455
41SLE,24SLE,540326.047,-13.0862999,8.3221998,0.7624943,11,SLE,612546.8019,-12.7334995,8.7240896,0.46344641,11,SLE,0.534774283,873.5793286,7607.598328,431481.2696,13877.52367
12SLE,24SLE,690510.5587,-11.2013998,7.9244599,0.25267546,11,SLE,612546.8019,-12.7334995,8.7240896,0.46344641,11,SLE,1.728217911,377.7782165,1574.34499,52714.78021,1933.46119
25SLE,24SLE,472176.2751,-11.8753004,8.6617603,0.19374123,11,SLE,612546.8019,-12.7334995,8.7240896,0.46344641,11,SLE,0.86045955,476.8987879,3281.50179,138325.0922,5593.58053
23SLE,24SLE,358521.7854,-11.3449001,9.45222,0.22842549,11,SLE,612546.8019,-12.7334995,8.7240896,0.46344641,11,SLE,1.567922885,197.2376127,1037.358088,28969.54632,1692.279193
31SLE,24SLE,641236.4017,-11.7143002,7.95329,0.28345757,11,SLE,612546.8019,-12.7334995,8.7240896,0.46344641,11,SLE,1.277849458,462.9939819,2339.38802,89364.59447,3194.748979
42SLE,24SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,612546.8019,-12.7334995,8.7240896,0.46344641,11,SLE,0.578269083,1220.911712,9222.188712,570687.9769,14296.67933
34SLE,24SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,612546.8019,-12.7334995,8.7240896,0.46344641,11,SLE,1.84467964,146.6439881,726.9640704,17836.2965,1195.534177
21SLE,24SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,612546.8019,-12.7334995,8.7240896,0.46344641,11,SLE,0.816909741,596.1295679,4054.076284,185415.7956,6590.523165
32SLE,24SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,612546.8019,-12.7334995,8.7240896,0.46344641,11,SLE,1.30606889,115.511692,798.6677216,19658.05917,1748.098743
33SLE,24SLE,352832.0699,-12.4265003,8.05931,0.3577404,11,SLE,612546.8019,-12.7334995,8.7240896,0.46344641,11,SLE,0.732243419,399.7213205,3263.321063,134987.8297,6503.523873
13SLE,24SLE,538271.4597,-10.9485998,8.6857595,0.15503266,11,SLE,612546.8019,-12.7334995,8.7240896,0.46344641,11,SLE,1.785311215,276.227213,1208.595115,36422.07702,1624.384194
22SLE,24SLE,362084.2954,-12.8070002,9.18221,0.4919229,11,SLE,612546.8019,-12.7334995,8.7240896,0.46344641,11,SLE,0.463979152,635.3932272,6686.827993,354458.1483,14815.67737
11SLE,24SLE,472521.038,-10.6969995,8.0851002,0.21122915,11,SLE,612546.8019,-12.7334995,8.7240896,0.46344641,11,SLE,2.134394458,201.0800472,822.8440498,21564.42614,1112.617977
41SLE,33SLE,540326.047,-13.0862999,8.3221998,0.7624943,11,SLE,352832.0699,-12.4265003,8.05931,0.3577404,11,SLE,0.710244014,362.3054356,3206.349018,123272.8763,6486.107966
12SLE,33SLE,690510.5587,-11.2013998,7.9244599,0.25267546,11,SLE,352832.0699,-12.4265003,8.05931,0.3577404,11,SLE,1.232499811,283.1169679,1710.96676,53773.8108,2729.914251
25SLE,33SLE,472176.2751,-11.8753004,8.6617603,0.19374123,11,SLE,352832.0699,-12.4265003,8.05931,0.3577404,11,SLE,0.816558445,272.3339015,2307.888089,78631.64884,4752.390735
23SLE,33SLE,358521.7854,-11.3449001,9.45222,0.22842549,11,SLE,352832.0699,-12.4265003,8.05931,0.3577404,11,SLE,1.763535444,95.8165598,563.1752462,11629.99611,1062.85626
31SLE,33SLE,641236.4017,-11.7143002,7.95329,0.28345757,11,SLE,352832.0699,-12.4265003,8.05931,0.3577404,11,SLE,0.72004807,434.1611646,3639.925815,147639.9503,6857.240219
42SLE,33SLE,775375.9439,-13.2444,8.4532099,0.93422993,11,SLE,352832.0699,-12.4265003,8.05931,0.3577404,11,SLE,0.907808928,431.8673777,3012.730828,115784.7322,4963.376895
34SLE,33SLE,316360.3377,-11.5670996,7.29498,0.37741153,11,SLE,352832.0699,-12.4265003,8.05931,0.3577404,11,SLE,1.150117347,124.8908764,969.5454469,23955.67336,2143.636867
21SLE,33SLE,550436.786,-12.1657,9.31141,0.33241608,11,SLE,352832.0699,-12.4265003,8.05931,0.3577404,11,SLE,1.278972715,211.4107169,1329.877498,37827.61211,2299.085561
32SLE,33SLE,191754.4736,-12.2756004,7.5009198,0.42489064,11,SLE,352832.0699,-12.4265003,8.05931,0.3577404,11,SLE,0.578420604,136.2179661,1793.514958,53171.83631,5757.881043
